[Mon Jan 06 22:23:00.827275 2020] [php7:warn] [pid 8955] [client 127.0.0.1:49440] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:23:00.827301 2020] [php7:warn] [pid 8955] [client 127.0.0.1:49440] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 104
[Mon Jan 06 22:23:00.827318 2020] [php7:warn] [pid 8955] [client 127.0.0.1:49440] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:23:41.741000 2020] [php7:notice] [pid 8942] [client 127.0.0.1:49446] PHP Notice:  Array to string conversion in /var/www/annamvc.lo/lib/Router.php on line 105
[Mon Jan 06 22:23:41.741044 2020] [php7:notice] [pid 8942] [client 127.0.0.1:49446] PHP Notice:  Array to string conversion in /var/www/annamvc.lo/lib/Router.php on line 105
[Mon Jan 06 22:23:41.741061 2020] [php7:notice] [pid 8942] [client 127.0.0.1:49446] PHP Notice:  Array to string conversion in /var/www/annamvc.lo/lib/Router.php on line 105
[Mon Jan 06 22:23:41.741076 2020] [php7:warn] [pid 8942] [client 127.0.0.1:49446] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 104
[Mon Jan 06 22:23:41.741080 2020] [php7:notice] [pid 8942] [client 127.0.0.1:49446] PHP Notice:  Array to string conversion in /var/www/annamvc.lo/lib/Router.php on line 105
[Mon Jan 06 22:23:41.741086 2020] [php7:warn] [pid 8942] [client 127.0.0.1:49446] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 107
[Mon Jan 06 22:23:41.741095 2020] [php7:warn] [pid 8942] [client 127.0.0.1:49446] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 104
